City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
379,isiro,2.77,27.62,67.15,97,100,2.71,CD,1595098332
380,nortelandia,-14.45,-56.8,96.12,22,0,6.26,BR,1595098333
381,puerto madryn,-42.77,-65.04,59.38,46,38,13.58,AR,1595098089
382,itoman,26.12,127.67,80.6,88,20,12.75,JP,1595098333
383,gravdal,68.12,13.5,55.92,76,48,9.55,NO,1595098333
384,san carlos de bariloche,-41.15,-71.31,41.0,93,90,8.05,AR,1595098066
385,dharangaon,21.02,75.27,81.75,81,100,10.94,IN,1595098334
386,hovd,48.01,91.64,66.34,47,0,2.71,MN,1595098334
387,harer,9.31,42.13,60.82,78,100,5.06,ET,1595098334
388,deer lake,49.17,-57.43,71.6,37,75,4.7,CA,1595098103
389,mehamn,71.04,27.85,51.57,83,100,7.83,NO,1595098334
390,dongsheng,39.82,109.98,62.85,46,0,3.11,CN,1595098334
391,donskoye,45.46,41.97,78.01,57,2,8.95,RU,1595098335
392,sitka,57.05,-135.33,57.2,93,90,8.05,US,1595098335
393,lyaskelya,61.77,31.02,61.99,74,40,2.73,RU,1595098335
394,manggar,-2.88,108.27,80.38,81,100,6.67,ID,1595098335
395,lebu,-37.62,-73.65,53.19,85,100,16.69,CL,1595098335
396,ternate,0.8,127.4,79.66,79,4,5.08,ID,1595098335
397,vestmanna,62.16,-7.17,50.0,93,71,11.41,FO,1595098336
398,zhezkazgan,47.8,67.71,80.89,44,75,9.08,KZ,1595098336
399,ondjiva,-17.07,15.73,58.28,33,0,6.73,AO,1595098336
400,uray,60.12,64.78,73.38,69,0,6.76,RU,1595098336
401,waiuku,-37.25,174.75,57.99,93,61,4.7,NZ,1595098337
402,belyy yar,53.6,91.39,51.8,93,0,3.47,RU,1595098337
403,tawang,27.58,91.87,58.51,80,100,1.95,IN,1595098337
404,kavieng,-2.57,150.8,81.28,79,36,8.05,PG,1595098337
405,poum,-20.23,164.02,70.45,71,0,11.1,NC,1595098337
406,champasak,14.75,106.0,75.0,98,100,2.89,LA,1595098337
407,kodinsk,58.69,99.18,47.98,82,69,3.76,RU,1595098338
408,quebec,46.81,-71.21,84.99,61,40,12.75,CA,1595098116
409,angoche,-16.23,39.91,70.23,76,39,10.92,MZ,1595098338
410,sars,56.55,57.14,66.04,88,100,8.16,RU,1595098338
411,lufilufi,-13.87,-171.6,80.64,79,2,18.1,WS,1595098338
412,ascension,30.22,-90.9,93.0,52,48,4.7,US,1595098338
413,igarka,67.47,86.58,47.14,84,8,5.97,RU,1595098338
414,port-gentil,-0.72,8.78,77.0,88,75,13.29,GA,1595098336
415,nanortalik,60.14,-45.24,49.44,61,0,10.6,GL,1595098306
416,buraydah,26.33,43.98,100.4,16,29,6.93,SA,1595098339
417,vagur,61.47,-6.81,51.08,86,0,18.81,FO,1595098339
418,marystown,47.17,-55.15,61.56,66,100,6.87,CA,1595098339
419,bafq,31.61,55.41,85.14,14,6,6.96,IR,1595098340
420,emerald,-23.53,148.17,48.2,70,0,3.36,AU,1595098340
421,suzun,53.78,82.31,58.82,78,0,9.46,RU,1595098340
422,vaitape,-16.52,-151.75,76.03,82,73,22.64,PF,1595098340
423,aktash,50.3,87.73,49.23,76,0,0.92,RU,1595098340
424,tchollire,8.4,14.17,73.2,91,100,3.38,CM,1595098340
425,grindavik,63.84,-22.43,50.0,76,75,18.34,IS,1595098341
426,puerto leguizamo,-0.19,-74.78,80.49,86,0,2.35,CO,1595098341
427,betsiamites,48.94,-68.65,77.0,73,1,16.11,CA,1595098341
428,ostrovnoy,68.05,39.51,64.6,64,40,13.06,RU,1595098341
429,abilene,32.45,-99.73,93.99,43,1,4.7,US,1595098108
430,grafton,42.21,-71.69,91.99,36,0,6.73,US,1595098341
431,general roca,-39.03,-67.58,66.2,39,60,3.36,AR,1595098342
432,atikokan,48.76,-91.62,86.5,41,0,7.72,CA,1595098342
433,monte patria,-30.69,-70.95,64.54,40,100,3.85,CL,1595098342
434,krasnyy yar,46.53,48.35,86.0,35,0,6.87,RU,1595098342
435,sinnamary,5.38,-52.95,82.85,79,95,10.56,GF,1595098342
436,anzio,41.49,12.62,78.01,64,0,5.01,IT,1595098343
437,constitucion,-35.33,-72.42,56.86,85,100,14.65,CL,1595098343
438,kuopio,62.89,27.68,73.4,53,81,4.7,FI,1595098343
439,masallatah,32.62,14.0,73.36,88,7,11.05,LY,1595098343
440,dingli,35.86,14.38,77.0,73,0,10.29,MT,1595098343
441,parli,18.85,76.53,78.53,81,100,11.61,IN,1595098344
442,margate,51.38,1.39,71.01,67,0,1.99,GB,1595098344
443,caravelas,-17.71,-39.25,74.08,60,98,6.06,BR,1595098298
444,labuhan,-6.88,112.21,76.35,81,1,6.42,ID,1595098344
445,carballo,43.21,-8.69,82.99,48,0,5.82,ES,1595098344
446,aykhal,66.0,111.5,53.6,87,90,4.47,RU,1595098344
447,kissidougou,9.18,-10.1,64.72,95,100,3.74,GN,1595098345
448,guerrero negro,27.98,-114.06,80.64,47,0,16.28,MX,1595098345
449,baherden,38.44,57.43,93.07,16,0,2.33,TM,1595098345
450,port macquarie,-31.43,152.92,44.01,97,33,3.8,AU,1595098345
451,korzhevskiy,45.19,37.72,77.0,64,40,15.66,RU,1595098345
452,karratha,-20.74,116.85,65.77,84,100,12.35,AU,1595098304
453,hambantota,6.12,81.12,77.0,100,99,5.82,LK,1595098346
454,galle,6.04,80.22,80.8,86,100,8.95,LK,1595098066
455,teseney,15.11,36.66,81.36,62,89,14.2,ER,1595098346
456,katete,-0.78,29.75,60.28,81,47,2.1,UG,1595098346
457,kedrovyy,56.17,91.82,48.2,93,56,2.08,RU,1595098347
458,labuan,5.28,115.24,77.0,100,20,1.12,MY,1595098347
459,puerto escondido,15.85,-97.07,87.8,62,5,6.93,MX,1595098227
460,morondava,-20.28,44.28,73.81,51,14,14.43,MG,1595098347
461,matara,5.95,80.54,79.93,84,100,10.18,LK,1595098348
462,olinda,-8.01,-34.86,80.6,65,40,18.34,BR,1595098348
463,yalvac,38.3,31.18,73.65,43,1,2.68,TR,1595098348
464,hasilpur,29.71,72.56,103.95,32,0,11.9,PK,1595098348
465,banda aceh,5.56,95.32,79.68,80,1,3.89,ID,1595098348
466,kangaatsiaq,68.31,-53.46,49.98,62,100,12.08,GL,1595098348
467,baiao,-2.79,-49.67,91.44,42,66,3.96,BR,1595098348
468,stephenville,32.22,-98.2,91.4,41,1,11.41,US,1595098349
469,brigantine,39.41,-74.36,91.0,58,20,8.05,US,1595098349
470,moju,-1.88,-48.77,91.4,49,75,10.29,BR,1595098349
471,shiraz,29.6,52.54,87.8,25,40,4.7,IR,1595098349
472,gizo,-8.1,156.84,81.75,75,100,7.83,SB,1595098349
473,paamiut,61.99,-49.67,46.89,79,32,8.97,GL,1595098349
474,melville,40.79,-73.42,90.0,52,1,11.41,US,1595098350
475,pulandian,39.4,121.97,69.01,100,75,15.66,CN,1595098350
476,smithers,54.78,-127.17,55.4,93,90,2.24,CA,1595098350
477,santana do ipanema,-9.38,-37.25,77.43,63,39,15.32,BR,1595098332
478,mareeba,-17.0,145.43,57.0,91,63,1.99,AU,1595098350
479,jining,35.41,116.58,72.68,87,100,1.92,CN,1595098350
480,xuddur,4.12,43.89,74.64,59,54,20.58,SO,1595098350
481,pyshchug,58.89,45.71,58.24,96,98,3.74,RU,1595098351
482,chingirlau,51.09,54.08,77.18,75,91,9.28,KZ,1595098351
483,mtwara,-10.27,40.18,71.6,73,20,11.41,TZ,1595098351
484,taylorville,39.55,-89.29,89.01,74,40,9.17,US,1595098351
485,novo aripuana,-5.12,-60.38,93.2,42,73,3.83,BR,1595098351
486,hendersonville,36.3,-86.62,95.0,44,40,4.7,US,1595098144
487,komsomolskiy,40.43,71.72,80.6,28,100,4.7,UZ,1595098352
488,naze,28.37,129.48,78.8,94,100,4.7,JP,1595098352
489,kizner,56.27,51.51,63.64,81,100,6.11,RU,1595098352
490,ocotepec,17.22,-93.15,69.87,91,77,5.08,MX,1595098352
491,sao felix do xingu,-6.64,-51.99,92.57,29,0,5.93,BR,1595098352
492,henties bay,-22.12,14.28,73.99,27,0,5.99,NA,1595098352
493,lulea,65.58,22.15,66.2,82,79,4.7,SE,1595098352
494,conde,-7.26,-34.91,78.8,83,90,11.41,BR,1595098123
495,udachnyy,66.42,112.4,53.6,87,90,4.47,RU,1595098353
496,dubai,25.26,55.3,100.4,53,0,6.93,AE,1595098246
497,lerwick,60.15,-1.15,55.4,82,0,19.46,GB,1595098353
498,pobe,6.98,2.66,75.24,88,100,6.64,BJ,1595098353
499,suozhen,36.95,118.1,70.39,90,100,4.0,CN,1595098353
500,elk city,35.41,-99.4,96.8,32,1,13.87,US,1595098353
501,cassilandia,-19.11,-51.73,84.27,30,0,11.7,BR,1595098324
502,san-pedro,4.75,-6.64,75.88,85,3,6.69,CI,1595098354
503,bom jesus,-9.07,-44.36,90.07,28,1,8.95,BR,1595098244
504,chlumec,50.7,13.94,73.99,62,39,4.85,CZ,1595098354
505,sandwick,60.0,-1.25,55.4,82,0,19.46,GB,1595098354
506,shumikha,55.23,63.3,73.17,78,1,4.43,RU,1595098354
507,swiecie,53.41,18.45,77.0,47,0,6.93,PL,1595098354
508,chiredzi,-21.05,31.67,58.48,65,0,4.85,ZW,1595098355
509,babstovo,48.12,132.48,68.16,93,19,2.91,RU,1595098355
510,korla,41.76,86.15,89.01,66,100,5.01,CN,1595098355
511,vardo,70.37,31.11,49.89,93,100,12.24,NO,1595098335
512,hay river,60.82,-115.8,73.4,46,40,13.87,CA,1595098355
513,jos,9.92,8.9,65.77,96,71,2.55,NG,1595098355
514,marsa matruh,31.35,27.25,77.0,78,0,6.93,EG,1595098355
515,kununurra,-15.77,128.73,57.2,36,38,3.36,AU,1595098356
516,touros,-5.2,-35.46,73.4,94,75,11.41,BR,1595098356
517,wanning,18.8,110.4,81.61,84,73,11.68,CN,1595098356
518,dayong,25.02,118.29,84.2,79,100,6.71,CN,1595098356
519,aquiraz,-3.9,-38.39,84.2,58,40,18.34,BR,1595098170
520,sao jose de ribamar,-2.56,-44.05,86.0,66,40,5.82,BR,1595098234
521,maldonado,-34.67,-54.92,66.0,93,100,3.36,UY,1595098357
522,xiaoshi,41.3,124.12,73.4,83,100,2.24,CN,1595098357
523,merauke,-8.47,140.33,73.29,86,100,10.78,ID,1595098357
524,sao joao da barra,-21.64,-41.05,77.0,53,40,11.41,BR,1595098357
525,kirovskiy,45.09,133.51,60.73,91,0,0.92,RU,1595098358
526,sorong,-0.88,131.25,76.95,87,70,7.31,ID,1595098358
527,ogori,34.1,131.4,75.0,92,49,1.99,JP,1595098358
528,vieste,41.88,16.18,73.99,43,40,12.75,IT,1595098358
529,craig,40.52,-107.55,87.8,18,1,5.82,US,1595098358
530,mao,39.89,4.27,77.0,69,20,6.93,ES,1595098324
531,pala,9.36,14.9,75.49,82,84,3.18,TD,1595098359
532,caconda,-13.73,15.07,52.36,40,0,5.66,AO,1595098359
533,sorland,67.67,12.69,55.02,83,100,13.85,NO,1595098359
534,safaga,26.73,33.94,89.6,29,0,8.05,EG,1595098359
535,faxinal,-24.0,-51.32,73.47,61,0,7.27,BR,1595098359
536,sunbury,-37.58,144.73,50.0,87,38,20.8,AU,1595098101
537,linjiang,41.81,126.91,65.8,85,100,0.72,CN,1595098360
538,elizabeth city,36.29,-76.25,95.0,63,1,10.29,US,1595098320
539,khani,41.96,42.96,77.0,83,75,5.82,GE,1595098360
